Date/Time	Lat	Lon
4/2/2014 12:37:00	40.83	-73.9719
4/2/2014 12:37:00	40.7309	-73.9914
4/2/2014 12:38:00	40.7765	-73.9766
4/2/2014 12:40:00	40.718	-74.0048
4/2/2014 12:41:00	40.7714	-73.9899
4/2/2014 12:41:00	40.7244	-74.0001
4/2/2014 12:42:00	40.728	-74.005
4/2/2014 12:42:00	40.7368	-74.0046
4/2/2014 12:44:00	40.7562	-73.9797
4/2/2014 12:45:00	40.7415	-73.9752
4/2/2014 12:46:00	40.7511	-73.9851
4/2/2014 12:47:00	40.7056	-74.0134
4/2/2014 12:48:00	40.7571	-73.97
4/2/2014 12:51:00	40.7676	-73.9616
4/2/2014 12:51:00	40.7544	-73.9834
4/2/2014 12:53:00	40.7653	-73.9755
4/2/2014 12:55:00	40.7619	-73.9794
4/2/2014 12:56:00	40.7279	-73.9992
4/2/2014 12:56:00	40.7371	-73.9886
4/2/2014 12:57:00	40.7549	-73.9706
4/2/2014 12:59:00	40.7321	-74.0021
4/2/2014 12:59:00	40.772	-73.9597
4/2/2014 12:59:00	40.772	-73.9597
4/2/2014 13:00:00	40.7025	-73.9888
4/2/2014 13:03:00	40.751	-73.9815
4/2/2014 13:03:00	40.7043	-74.0097
4/2/2014 13:05:00	40.7528	-73.985
4/2/2014 13:05:00	40.7565	-73.9676
4/2/2014 13:07:00	40.7508	-74.0036
4/2/2014 13:08:00	40.7728	-73.8856
4/2/2014 13:08:00	40.7458	-73.994
4/2/2014 13:10:00	40.7599	-73.9813
4/2/2014 13:11:00	40.6605	-73.9803
4/2/2014 13:12:00	40.7266	-73.9939
4/2/2014 13:13:00	40.7564	-73.9868
4/2/2014 13:13:00	40.7747	-73.9633
4/2/2014 13:17:00	40.7507	-73.9876
4/2/2014 13:18:00	40.7741	-73.8726
4/2/2014 13:20:00	40.7115	-74.04
4/2/2014 13:21:00	40.7535	-73.9775
4/2/2014 13:21:00	40.7617	-73.9749
4/2/2014 13:22:00	40.7409	-73.9921
4/2/2014 13:23:00	40.7471	-73.9933
4/2/2014 13:24:00	40.7663	-73.9682
4/2/2014 13:24:00	40.7622	-73.9709
4/2/2014 13:25:00	40.6748	-74.0106
4/2/2014 13:26:00	40.7209	-73.9949
4/2/2014 13:27:00	40.8406	-73.9431
4/2/2014 13:30:00	40.7256	-73.9965
4/2/2014 13:32:00	40.7723	-73.9653
4/2/2014 13:32:00	40.7634	-73.9819
4/2/2014 13:34:00	40.7368	-73.9737
4/2/2014 13:34:00	40.8189	-73.9933
4/2/2014 13:36:00	40.7321	-74.0006
4/2/2014 13:37:00	40.7157	-74.0058
4/2/2014 13:37:00	40.7524	-73.9796
4/2/2014 13:41:00	40.7756	-73.9604
4/2/2014 13:41:00	40.7585	-73.6966
4/2/2014 13:42:00	40.7316	-73.9967
4/2/2014 13:43:00	40.7107	-74.0111
4/2/2014 13:43:00	40.751	-73.9823
4/2/2014 13:43:00	40.7145	-74.0814
4/2/2014 13:43:00	40.7145	-74.0814
4/2/2014 13:43:00	40.7586	-73.9688
4/2/2014 13:43:00	40.7296	-73.9846
4/2/2014 13:43:00	40.7569	-73.9733
4/2/2014 13:46:00	40.7798	-73.9503
4/2/2014 13:47:00	40.7748	-73.991
4/2/2014 13:48:00	40.7683	-73.9928
4/2/2014 13:48:00	40.7616	-73.9831
4/2/2014 13:49:00	40.7516	-73.994
4/2/2014 13:50:00	40.6461	-73.7767
4/2/2014 13:51:00	40.7566	-73.9746
4/2/2014 13:52:00	40.7496	-73.9795
4/2/2014 13:57:00	40.7711	-73.9243
4/2/2014 13:58:00	40.7306	-74.0067
4/2/2014 13:59:00	40.7049	-74.0096
4/2/2014 14:01:00	40.716	-74.0123
4/2/2014 14:02:00	40.7216	-74.0083
4/2/2014 14:02:00	40.721	-74.0084
4/2/2014 14:03:00	40.7251	-74.0013
4/2/2014 14:04:00	40.6521	-73.9526
4/2/2014 14:04:00	40.7707	-73.9806
4/2/2014 14:05:00	40.7137	-74.0636
4/2/2014 14:05:00	40.7137	-74.0636
4/2/2014 14:05:00	40.7458	-73.9879
4/2/2014 14:06:00	40.7291	-74.0092
4/2/2014 14:06:00	40.7232	-74.0097
4/2/2014 14:06:00	40.7094	-74.0137
4/2/2014 14:07:00	40.6449	-73.7822
4/2/2014 14:08:00	40.7591	-73.9709
4/2/2014 14:10:00	40.7803	-73.973
4/2/2014 14:11:00	40.7242	-73.9878
4/2/2014 14:11:00	40.7426	-73.9863
4/2/2014 14:11:00	40.7418	-74.0075
4/2/2014 14:12:00	40.7546	-73.9714
4/2/2014 14:12:00	40.894	-73.8186
4/2/2014 14:13:00	40.7627	-73.9821
4/2/2014 14:14:00	40.7791	-73.962
4/2/2014 14:14:00	40.6447	-73.7821
4/2/2014 14:16:00	40.7133	-73.9647
4/2/2014 14:19:00	40.7508	-74.0422
4/2/2014 14:20:00	40.7565	-73.9724
4/2/2014 14:20:00	40.7644	-73.9754
4/2/2014 14:21:00	40.7233	-74.008
4/2/2014 14:21:00	40.7036	-73.9309
4/2/2014 14:22:00	40.716	-74.0499
4/2/2014 14:22:00	40.716	-74.0499
4/2/2014 14:22:00	40.7652	-73.9655
4/2/2014 14:22:00	40.74	-74.0059
4/2/2014 14:24:00	40.6465	-73.7899
4/2/2014 14:24:00	40.7676	-73.9684
4/2/2014 14:24:00	40.7596	-73.9806
4/2/2014 14:26:00	40.7711	-73.9661
4/2/2014 14:26:00	40.7342	-73.985
4/2/2014 14:28:00	40.7145	-74.0119
4/2/2014 14:28:00	40.7271	-74.0054
4/2/2014 14:29:00	40.7696	-73.9662
4/2/2014 14:30:00	40.7586	-73.9863
4/2/2014 14:30:00	40.7259	-73.9974
4/2/2014 14:30:00	40.7715	-73.9678
4/2/2014 14:30:00	40.7443	-73.9888
4/2/2014 14:33:00	40.7388	-74.0056
4/2/2014 14:34:00	40.7788	-73.9822
4/2/2014 14:36:00	40.7412	-74.005
4/2/2014 14:36:00	40.7275	-74.0015
4/2/2014 14:37:00	40.6449	-73.782
4/2/2014 14:38:00	40.7038	-73.9866
4/2/2014 14:40:00	40.7063	-74.009
4/2/2014 14:40:00	40.7743	-73.9543
4/2/2014 14:40:00	40.7726	-73.9613
4/2/2014 14:41:00	40.726	-73.9918
4/2/2014 14:42:00	40.748	-73.985
4/2/2014 14:45:00	40.7341	-73.9951
4/2/2014 14:45:00	40.6449	-73.782
4/2/2014 14:46:00	40.7687	-73.8671
4/2/2014 14:46:00	40.6893	-73.9966
4/2/2014 14:47:00	40.7628	-73.9691
4/2/2014 14:48:00	40.7331	-73.9998
4/2/2014 14:48:00	40.7754	-73.9841
4/2/2014 14:49:00	40.7749	-73.9609
4/2/2014 14:49:00	40.8947	-73.9418
4/2/2014 14:49:00	40.78	-73.9786
4/2/2014 14:50:00	40.7393	-74.0421
4/2/2014 14:50:00	40.7393	-74.0421
4/2/2014 14:51:00	40.7261	-73.9926
4/2/2014 14:51:00	40.81	-73.9513
4/2/2014 14:51:00	40.7492	-74.003
4/2/2014 14:51:00	40.7103	-73.9846
4/2/2014 14:52:00	40.748	-74.0002
4/2/2014 14:52:00	40.7507	-74.0034
4/2/2014 14:52:00	40.7282	-74.0072
4/2/2014 14:53:00	40.8024	-73.9365
4/2/2014 14:53:00	40.7403	-73.9947
4/2/2014 14:54:00	40.762	-73.9684
4/2/2014 14:54:00	40.7494	-74.0031
4/2/2014 14:56:00	40.747	-74.0063
4/2/2014 14:56:00	40.73	-73.9917
4/2/2014 14:57:00	40.7594	-73.9753
4/2/2014 14:57:00	40.7554	-73.9758
4/2/2014 14:58:00	40.8736	-74.0063
4/2/2014 14:58:00	40.7249	-74.0083
4/2/2014 14:59:00	40.7096	-74.015
4/2/2014 15:00:00	40.764	-73.9823
4/2/2014 15:00:00	40.776	-73.9442
4/2/2014 15:03:00	40.7628	-73.9717
4/2/2014 15:06:00	40.743	-73.9846
4/2/2014 15:07:00	40.7468	-74.0078
4/2/2014 15:07:00	40.8378	-73.8346
4/2/2014 15:09:00	40.7629	-73.9737
4/2/2014 15:10:00	40.7201	-74.0054
4/2/2014 15:10:00	40.7642	-73.9921
4/2/2014 15:12:00	40.7528	-73.9776
4/2/2014 15:12:00	40.7814	-73.9803
4/2/2014 15:13:00	40.7579	-73.9728
4/2/2014 15:13:00	40.7223	-74.0038
4/2/2014 15:13:00	40.7161	-74.0119
4/2/2014 15:13:00	40.7554	-73.9748
4/2/2014 15:13:00	40.7328	-73.9815
4/2/2014 15:14:00	40.7419	-73.9852
4/2/2014 15:14:00	40.7571	-73.9836
4/2/2014 15:15:00	40.7732	-73.8856
4/2/2014 15:15:00	40.7732	-73.8856
4/2/2014 15:16:00	40.7607	-73.9847
4/2/2014 15:16:00	40.7604	-73.9759
4/2/2014 15:16:00	40.7731	-73.8854
4/2/2014 15:17:00	40.7618	-73.9665
4/2/2014 15:18:00	40.7521	-73.9855
4/2/2014 15:18:00	40.685	-73.9621
4/2/2014 15:19:00	40.7634	-73.9749
4/2/2014 15:21:00	40.725	-73.9955
4/2/2014 15:22:00	40.7512	-73.9939
4/2/2014 15:22:00	40.7562	-73.9827
4/2/2014 15:23:00	40.7889	-73.981
4/2/2014 15:23:00	40.7413	-73.985
4/2/2014 15:24:00	40.7626	-73.9791
4/2/2014 15:25:00	40.7249	-73.9984
4/2/2014 15:26:00	40.715	-74.006
4/2/2014 15:26:00	40.7448	-74.005
4/2/2014 15:26:00	40.786	-73.9571
4/2/2014 15:26:00	40.6624	-73.9365
4/2/2014 15:27:00	40.7258	-73.9999
4/2/2014 15:27:00	40.7599	-73.9699
4/2/2014 15:27:00	40.7468	-73.9981
4/2/2014 15:28:00	40.7251	-74.0012
4/2/2014 15:28:00	40.7632	-73.9696
4/2/2014 15:29:00	40.7659	-73.9545
4/2/2014 15:29:00	40.7113	-73.9611
4/2/2014 15:29:00	40.7175	-74.0075
4/2/2014 15:30:00	40.7717	-73.9674
4/2/2014 15:30:00	40.7787	-73.9872
4/2/2014 15:31:00	40.7623	-73.9682
4/2/2014 15:32:00	40.7143	-74.014
4/2/2014 15:32:00	40.7747	-73.9643
4/2/2014 15:34:00	40.8039	-73.9582
4/2/2014 15:34:00	40.7194	-74.0043
4/2/2014 15:35:00	40.7508	-73.9785
4/2/2014 15:35:00	40.7296	-73.9932
4/2/2014 15:35:00	40.7419	-73.9749
4/2/2014 15:36:00	40.7601	-73.9697
4/2/2014 15:36:00	40.7569	-73.99
4/2/2014 15:36:00	40.7716	-73.9807
4/2/2014 15:36:00	40.7716	-73.9807
4/2/2014 15:37:00	40.753	-73.9854
4/2/2014 15:37:00	40.74	-73.9853
4/2/2014 15:38:00	40.7186	-73.9604
4/2/2014 15:38:00	40.7539	-73.9894
4/2/2014 15:39:00	40.7693	-73.9823
4/2/2014 15:39:00	40.7402	-73.9905
4/2/2014 15:40:00	40.769	-73.9819
4/2/2014 15:40:00	40.7493	-74.003
4/2/2014 15:41:00	40.7648	-73.9735
4/2/2014 15:41:00	40.7252	-73.9951
4/2/2014 15:42:00	40.7496	-73.9815
4/2/2014 15:42:00	40.7606	-73.9749
4/2/2014 15:43:00	40.756	-73.9705
4/2/2014 15:45:00	40.7622	-73.9704
4/2/2014 15:45:00	40.7622	-73.9704
4/2/2014 15:46:00	40.7599	-73.9784
4/2/2014 15:47:00	40.747	-73.9986
4/2/2014 15:48:00	40.7583	-73.9684
4/2/2014 15:49:00	40.7567	-73.9903
4/2/2014 15:49:00	40.7779	-73.9459
4/2/2014 15:49:00	40.7655	-73.9696
4/2/2014 15:50:00	40.7444	-73.9955
4/2/2014 15:51:00	40.7641	-73.9544
4/2/2014 15:51:00	40.7537	-73.9962
4/2/2014 15:51:00	40.7413	-73.9965
4/2/2014 15:51:00	40.7376	-74.0094
4/2/2014 15:52:00	40.7594	-73.9727
4/2/2014 15:53:00	40.7661	-73.9527
4/2/2014 15:53:00	40.7873	-73.974
4/2/2014 15:53:00	40.7873	-73.974
4/2/2014 15:53:00	40.7636	-73.9735
4/2/2014 15:54:00	40.7622	-73.9745
4/2/2014 15:54:00	40.7538	-73.9743
4/2/2014 15:55:00	40.7287	-73.9878
4/2/2014 15:55:00	40.7668	-73.969
4/2/2014 15:56:00	40.7742	-73.9831
4/2/2014 15:56:00	40.751	-73.9944
4/2/2014 15:59:00	40.7538	-73.9774
4/2/2014 15:59:00	40.7187	-74.0028
4/2/2014 15:59:00	40.7269	-73.9998
4/2/2014 15:59:00	40.7666	-73.9856
4/2/2014 15:59:00	40.7647	-73.9825
4/2/2014 16:00:00	40.7624	-73.9824
4/2/2014 16:00:00	40.7587	-73.9729
4/2/2014 16:00:00	40.7587	-73.9729
4/2/2014 16:02:00	40.7764	-73.9485
4/2/2014 16:02:00	40.7545	-73.9839
4/2/2014 16:02:00	40.7632	-73.9799
4/2/2014 16:02:00	40.7287	-74.0046
4/2/2014 16:03:00	40.774	-73.8734
4/2/2014 16:04:00	40.7691	-73.9878
4/2/2014 16:05:00	40.7527	-73.9932
4/2/2014 16:05:00	40.7397	-74.0061
4/2/2014 16:05:00	40.7064	-74.0078
4/2/2014 16:06:00	40.7524	-73.9795
4/2/2014 16:06:00	40.7195	-74.0364
4/2/2014 16:06:00	40.7195	-74.0364
4/2/2014 16:08:00	40.7519	-73.9907
4/2/2014 16:09:00	40.7575	-73.9899
4/2/2014 16:10:00	40.783	-73.9751
4/2/2014 16:10:00	40.7586	-73.9819
4/2/2014 16:10:00	40.7636	-73.9697
4/2/2014 16:12:00	40.7712	-73.9639
4/2/2014 16:12:00	40.775	-73.9628
4/2/2014 16:12:00	40.775	-73.9628
4/2/2014 16:13:00	40.7384	-73.9856
4/2/2014 16:14:00	40.7606	-73.9736
4/2/2014 16:15:00	40.7407	-74.0056
4/2/2014 16:15:00	40.7658	-73.9629
4/2/2014 16:16:00	40.753	-73.9892
4/2/2014 16:16:00	40.7506	-73.9809
4/2/2014 16:16:00	40.7507	-73.9763
4/2/2014 16:17:00	40.7467	-73.9727
4/2/2014 16:18:00	40.8051	-73.9661
4/2/2014 16:19:00	40.7594	-73.9843
4/2/2014 16:19:00	40.6949	-74.1779
4/2/2014 16:20:00	40.7107	-73.9854
4/2/2014 16:21:00	40.751	-73.9838
4/2/2014 16:21:00	40.7878	-73.955
4/2/2014 16:21:00	40.7711	-73.9638
4/2/2014 16:22:00	40.7683	-73.9567
4/2/2014 16:22:00	40.7251	-74.0077
4/2/2014 16:22:00	40.7398	-73.9908
4/2/2014 16:22:00	40.7686	-73.962
4/2/2014 16:22:00	40.7485	-73.9924
4/2/2014 16:22:00	40.8298	-73.9248
4/2/2014 16:23:00	40.7547	-73.9919
4/2/2014 16:23:00	40.7248	-73.9985
4/2/2014 16:23:00	40.7759	-73.9506
4/2/2014 16:23:00	40.7621	-73.9697
4/2/2014 16:23:00	40.762	-73.9737
4/2/2014 16:24:00	40.7265	-73.9992
4/2/2014 16:24:00	40.7274	-74.008
4/2/2014 16:24:00	40.7739	-73.9456
4/2/2014 16:24:00	40.7583	-73.9732
4/2/2014 16:26:00	40.7246	-73.9914
4/2/2014 16:26:00	40.7537	-73.9743
4/2/2014 16:28:00	40.7538	-73.9924
4/2/2014 16:28:00	40.7327	-74.0046
4/2/2014 16:28:00	40.7265	-74.0074
4/2/2014 16:28:00	40.7265	-74.0074
4/2/2014 16:29:00	40.7381	-73.99
4/2/2014 16:30:00	40.7814	-73.9802
4/2/2014 16:30:00	40.7814	-73.9802
4/2/2014 16:30:00	40.7635	-73.9712
4/2/2014 16:30:00	40.7633	-73.9768
4/2/2014 16:31:00	40.7492	-73.984
4/2/2014 16:32:00	40.7529	-73.9701
4/2/2014 16:32:00	40.7347	-73.9946
4/2/2014 16:32:00	40.7594	-73.9897
4/2/2014 16:33:00	40.803	-73.9677
4/2/2014 16:33:00	40.7534	-73.973
4/2/2014 16:38:00	40.7725	-73.9551
4/2/2014 16:38:00	40.751	-73.9721
4/2/2014 16:38:00	40.7247	-73.9956
4/2/2014 16:39:00	40.7492	-73.9911
4/2/2014 16:40:00	40.7412	-73.9892
4/2/2014 16:41:00	40.7496	-73.9792
4/2/2014 16:41:00	40.7182	-74.0148
4/2/2014 16:42:00	40.7592	-73.9624
4/2/2014 16:42:00	40.7562	-73.9716
4/2/2014 16:43:00	40.7681	-73.9666
4/2/2014 16:43:00	40.7512	-73.9905
4/2/2014 16:44:00	40.7535	-73.9787
4/2/2014 16:44:00	40.7537	-73.9991
4/2/2014 16:44:00	40.7419	-73.9854
4/2/2014 16:44:00	40.7536	-73.9831
4/2/2014 16:45:00	40.7794	-73.981
4/2/2014 16:46:00	40.7602	-73.9772
4/2/2014 16:48:00	40.7394	-73.9938
4/2/2014 16:48:00	40.763	-73.9878
4/2/2014 16:49:00	40.7308	-74.0007
4/2/2014 16:50:00	40.7353	-73.9919
4/2/2014 16:51:00	40.7615	-73.9732
4/2/2014 16:51:00	40.7616	-73.973
4/2/2014 16:51:00	40.7559	-73.9861
4/2/2014 16:51:00	40.7751	-73.9607
4/2/2014 16:52:00	40.7374	-73.9883
4/2/2014 16:52:00	40.7541	-73.9778
4/2/2014 16:53:00	40.7632	-73.979
4/2/2014 16:53:00	40.7256	-74.0056
4/2/2014 16:53:00	40.7638	-73.9758
4/2/2014 16:54:00	40.7219	-74.0027
4/2/2014 16:54:00	40.7553	-73.9838
4/2/2014 16:54:00	40.7651	-73.9824
4/2/2014 16:54:00	40.7479	-74.0068
4/2/2014 16:54:00	40.7517	-73.9765
4/2/2014 16:55:00	40.769	-73.9824
4/2/2014 16:56:00	40.7642	-73.9542
4/2/2014 16:57:00	40.7415	-73.9873
4/2/2014 16:57:00	40.763	-73.9564
4/2/2014 16:58:00	40.7592	-73.9883
4/2/2014 17:00:00	40.7625	-73.981
4/2/2014 17:01:00	40.7574	-73.9862
4/2/2014 17:01:00	40.7605	-73.9821
4/2/2014 17:01:00	40.7518	-73.9758
4/2/2014 17:02:00	40.7174	-74.0027
4/2/2014 17:02:00	40.7717	-73.9827
4/2/2014 17:03:00	40.7774	-74.0136
4/2/2014 17:04:00	40.7776	-73.9552
4/2/2014 17:04:00	40.758	-73.9701
4/2/2014 17:05:00	40.6834	-73.7565
4/2/2014 17:05:00	40.7596	-73.9758
4/2/2014 17:05:00	40.7514	-73.9777
4/2/2014 17:05:00	40.7498	-74.0034
4/2/2014 17:05:00	40.7549	-73.9922
4/2/2014 17:06:00	40.748	-74.0071
4/2/2014 17:06:00	40.7341	-73.9931
4/2/2014 17:07:00	40.7646	-73.9736
4/2/2014 17:07:00	40.7433	-73.9935
4/2/2014 17:07:00	40.7745	-73.9822
4/2/2014 17:08:00	40.7367	-73.997
4/2/2014 17:09:00	40.7143	-74.0153
4/2/2014 17:11:00	40.7538	-73.9857
4/2/2014 17:11:00	40.7538	-73.9857
4/2/2014 17:12:00	40.7277	-74.0072
4/2/2014 17:12:00	40.7229	-73.9982
4/2/2014 17:13:00	40.7629	-73.9775
4/2/2014 17:13:00	40.7557	-73.9832
4/2/2014 17:14:00	40.7609	-73.9828
4/2/2014 17:14:00	40.7513	-74.0063
4/2/2014 17:14:00	40.7613	-73.962
4/2/2014 17:15:00	40.7353	-74.0008
4/2/2014 17:15:00	40.755	-73.9759
4/2/2014 17:15:00	40.7656	-73.9811
4/2/2014 17:16:00	40.7299	-74.0083
4/2/2014 17:16:00	40.7237	-73.9938
4/2/2014 17:16:00	40.7356	-73.9915
4/2/2014 17:16:00	40.7613	-73.9841
4/2/2014 17:17:00	40.7594	-73.9701
4/2/2014 17:17:00	40.7881	-73.9674
4/2/2014 17:18:00	40.7617	-73.9839
4/2/2014 17:18:00	40.7587	-73.9727
4/2/2014 17:18:00	40.7388	-73.9919
4/2/2014 17:19:00	40.7525	-73.975
4/2/2014 17:19:00	40.7666	-73.9692
4/2/2014 17:20:00	40.7614	-73.973
4/2/2014 17:20:00	40.7554	-73.9754
4/2/2014 17:21:00	40.7546	-73.9817
4/2/2014 17:23:00	40.7646	-73.9702
4/2/2014 17:23:00	40.7189	-74.0344
4/2/2014 17:23:00	40.7189	-74.0344
4/2/2014 17:23:00	40.7473	-73.9854
4/2/2014 17:23:00	40.7444	-73.9836
4/2/2014 17:23:00	40.6517	-73.8813
4/2/2014 17:23:00	40.7195	-74.0042
4/2/2014 17:24:00	40.7619	-73.9711
4/2/2014 17:24:00	40.7456	-73.9946
4/2/2014 17:24:00	40.707	-74.0133
4/2/2014 17:24:00	40.75	-73.9824
4/2/2014 17:26:00	40.7419	-74.0076
4/2/2014 17:27:00	40.7584	-73.9815
4/2/2014 17:27:00	40.7438	-74.0062
4/2/2014 17:28:00	40.718	-74.0009
4/2/2014 17:28:00	40.744	-73.9835
4/2/2014 17:29:00	40.7537	-73.9948
4/2/2014 17:30:00	40.7166	-74.0134
4/2/2014 17:31:00	40.7498	-73.9898
4/2/2014 17:31:00	40.7421	-73.9909
4/2/2014 17:33:00	40.7424	-74.0062
